"ligand","receptor","pathway_name","annotation","evidence","ligand_receptor"
"CCL8","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL8_ACKR2"
"CCL7","ACKR1","CCL","Secreted Signaling","PMID: 26740381","CCL7_ACKR1"
"CCL11","ACKR1","CCL","Secreted Signaling","PMID: 26740381","CCL11_ACKR1"
"CCL11","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL11_ACKR2"
"CCL13","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL13_ACKR2"
"CCL22","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL22_ACKR2"
"CCL24","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL24_ACKR2"
"CCL26","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL26_ACKR2"
"CCL17","ACKR1","CCL","Secreted Signaling","PMID: 26740381","CCL17_ACKR1"
"CCL14","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL14_ACKR2"
"CCL17","ACKR2","CCL","Secreted Signaling","PMID: 26740381","CCL17_ACKR2"
"CXCL1","CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL1_CXCR1"
"CXCL2","CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL2_CXCR1"
"CXCL3","CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL3_CXCR1"
"CXCL5","CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL5_CXCR1"
"CXCL6","CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL6_CXCR1"
"CXCL8","CXCR1","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL8_CXCR1"
"CXCL1","CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL1_CXCR2"
"CXCL2","CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL2_CXCR2"
"CXCL3","CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL3_CXCR2"
"CXCL5","CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL5_CXCR2"
"CXCL6","CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL6_CXCR2"
"CXCL8","CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL8_CXCR2"
"PPBP","CXCR2","CXCL","Secreted Signaling","KEGG: hsa04060","PPBP_CXCR2"
"PF4V1","CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060","PF4V1_CXCR3"
"CXCL9","CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL9_CXCR3"
"CXCL10","CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL10_CXCR3"
"CXCL11","CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL11_CXCR3"
"CXCL13","CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL13_CXCR3"
"PF4","CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060","PF4_CXCR3"
"CXCL12","CXCR4","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL12_CXCR4"
"CXCL11","ACKR3","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL11_ACKR3"
"CXCL12","ACKR3","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL12_ACKR3"
"CXCL13","CXCR5","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL13_CXCR5"
"CXCL16","CXCR6","CXCL","Secreted Signaling","KEGG: hsa04060","CXCL16_CXCR6"
"MIF","CD74_CXCR4","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","MIF_CD74_CXCR4"
"MIF","CD74_CD44","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","MIF_CD74_CD44"
"MIF","CD74_CXCR2","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","MIF_CD74_CXCR2"
"MIF","ACKR3","MIF","Secreted Signaling","PMID: 26175090","MIF_ACKR3"
"CX3CL1","CX3CR1","CX3C","Secreted Signaling","KEGG: hsa04060","CX3CL1_CX3CR1"
"XCL1","XCR1","XCR","Secreted Signaling","KEGG: hsa04060","XCL1_XCR1"
"XCL2","XCR1","XCR","Secreted Signaling","KEGG: hsa04060","XCL2_XCR1"
"IL2","IL2RA_IL2RB_IL2RG","IL2","Secreted Signaling","KEGG: hsa04060","IL2_IL2RA_IL2RB_IL2RG"
"IL2","IL2RB_IL2RG","IL2","Secreted Signaling","KEGG: hsa04060","IL2_IL2RB_IL2RG"
"IL4","IL4R_IL2RG","IL2","Secreted Signaling","KEGG: hsa04060","IL4_IL4R_IL2RG"
"IL7","IL7R_IL2RG","IL2","Secreted Signaling","KEGG: hsa04060","IL7_IL7R_IL2RG"
"IL9","IL9R_IL2RG","IL2","Secreted Signaling","KEGG: hsa04060","IL9_IL9R_IL2RG"
"IL15","IL15RA_IL2RB","IL2","Secreted Signaling","KEGG: hsa04060","IL15_IL15RA_IL2RB"
"IL21","IL21R_IL2RG","IL2","Secreted Signaling","KEGG: hsa04060","IL21_IL21R_IL2RG"
"TSLP","IL7R_CRLF2","IL2","Secreted Signaling","KEGG: hsa04060","TSLP_IL7R_CRLF2"
"IL3","IL3RA_CSF2RB","IL4","Secreted Signaling","KEGG: hsa04060","IL3_IL3RA_CSF2RB"
"IL5","IL5RA_CSF2RB","IL4","Secreted Signaling","KEGG: hsa04060","IL5_IL5RA_CSF2RB"
"CSF2","CSF2RA_CSF2RB","IL4","Secreted Signaling","KEGG: hsa04060","CSF2_CSF2RA_CSF2RB"
"IL4","IL4R","IL4","Secreted Signaling","KEGG: hsa04060","IL4_IL4R"
"IL4","IL4R_IL13RA1","IL4","Secreted Signaling","KEGG: hsa04060","IL4_IL4R_IL13RA1"
"IL4","IL4R_IL13RA2","IL4","Secreted Signaling","KEGG: hsa04060","IL4_IL4R_IL13RA2"
"IL13","IL4R_IL13RA1","IL4","Secreted Signaling","KEGG: hsa04060","IL13_IL4R_IL13RA1"
"IL13","IL4R_IL13RA2","IL4","Secreted Signaling","KEGG: hsa04060","IL13_IL4R_IL13RA2"
"IL13","IL13RA1","IL4","Secreted Signaling","KEGG: hsa04060","IL13_IL13RA1"
"IL13","IL13RA2","IL4","Secreted Signaling","KEGG: hsa04060","IL13_IL13RA2"
"IL6","IL6R_IL6ST","IL6","Secreted Signaling","KEGG: hsa04060","IL6_IL6R_IL6ST"
"IL11","IL11R complex","IL6","Secreted Signaling","KEGG: hsa04060","IL11_IL11R complex"
"IL12AB","IL12RB1_IL12RB2","IL12","Secreted Signaling","PMID: 26918147","IL12AB_IL12RB1_IL12RB2"
"IL23 complex","IL23R_IL12RB1","IL12","Secreted Signaling","PMID: 11114383","IL23 complex_IL23R_IL12RB1"
"IL27 complex","IL27RA_IL6ST","IL12","Secreted Signaling","PMID: 25861977","IL27 complex_IL27RA_IL6ST"
"IL31","IL31RA_OSMR","IL6","Secreted Signaling","KEGG: hsa04060","IL31_IL31RA_OSMR"
"CNTF","CNTFR_LIFR","LIFR","Secreted Signaling","KEGG: hsa04060","CNTF_CNTFR_LIFR"
"CLCF1","CNTFR_LIFR","LIFR","Secreted Signaling","KEGG: hsa04060","CLCF1_CNTFR_LIFR"
"CTF1","LIFR_IL6ST","LIFR","Secreted Signaling","KEGG: hsa04060","CTF1_LIFR_IL6ST"
"LIF","LIFR_IL6ST","LIFR","Secreted Signaling","KEGG: hsa04060","LIF_LIFR_IL6ST"
"OSM","LIFR_IL6ST","OSM","Secreted Signaling","KEGG: hsa04060","OSM_LIFR_IL6ST"
"OSM","OSMR_IL6ST","OSM","Secreted Signaling","KEGG: hsa04060","OSM_OSMR_IL6ST"
"IL10","IL10RA_IL10RB","IL10","Secreted Signaling","KEGG: hsa04060","IL10_IL10RA_IL10RB"
"IL19","IL20RA_IL20RB","IL10","Secreted Signaling","KEGG: hsa04060","IL19_IL20RA_IL20RB"
"IL20","IL20RA_IL20RB","IL10","Secreted Signaling","KEGG: hsa04060","IL20_IL20RA_IL20RB"
"IL24","IL20RA_IL20RB","IL10","Secreted Signaling","KEGG: hsa04060","IL24_IL20RA_IL20RB"
"IL20","IL22RA1_IL20RB","IL10","Secreted Signaling","KEGG: hsa04060","IL20_IL22RA1_IL20RB"
"IL24","IL22RA1_IL20RB","IL10","Secreted Signaling","KEGG: hsa04060","IL24_IL22RA1_IL20RB"
"IL22","IL22RA1_IL10RB","IL10","Secreted Signaling","KEGG: hsa04060","IL22_IL22RA1_IL10RB"
"IL26","IL20RA_IL10RB","IL10","Secreted Signaling","KEGG: hsa04060","IL26_IL20RA_IL10RB"
"IL1A","IL1R1_IL1RAP","IL1","Secreted Signaling","KEGG: hsa04060","IL1A_IL1R1_IL1RAP"
"IL1B","IL1R1_IL1RAP","IL1","Secreted Signaling","KEGG: hsa04060","IL1B_IL1R1_IL1RAP"
"IL1A","IL1R2","IL1","Secreted Signaling","KEGG: hsa04060","IL1A_IL1R2"
"IL1B","IL1R2","IL1","Secreted Signaling","KEGG: hsa04060","IL1B_IL1R2"
"IL36RN","IL1RL2_IL1RAP","IL1","Secreted Signaling","KEGG: hsa04060","IL36RN_IL1RL2_IL1RAP"
"IL36A","IL1RL2_IL1RAP","IL1","Secreted Signaling","KEGG: hsa04060","IL36A_IL1RL2_IL1RAP"
"IL36B","IL1RL2_IL1RAP","IL1","Secreted Signaling","KEGG: hsa04060","IL36B_IL1RL2_IL1RAP"
"IL36G","IL1RL2_IL1RAP","IL1","Secreted Signaling","KEGG: hsa04060","IL36G_IL1RL2_IL1RAP"
"IL1F10","IL1RL2_IL1RAP","IL1","Secreted Signaling","KEGG: hsa04060","IL1F10_IL1RL2_IL1RAP"
"IL37","IL18R1_IL18RAP","IL1","Secreted Signaling","KEGG: hsa04060","IL37_IL18R1_IL18RAP"
"IL18","IL18R1_IL18RAP","IL1","Secreted Signaling","KEGG: hsa04060","IL18_IL18R1_IL18RAP"
"IL33","IL1RL1_IL1RAP","IL1","Secreted Signaling","KEGG: hsa04060","IL33_IL1RL1_IL1RAP"
"IL17A","IL17RA_IL17RC","IL17","Secreted Signaling","KEGG: hsa04060","IL17A_IL17RA_IL17RC"
"IL17F","IL17RA_IL17RC","IL17","Secreted Signaling","KEGG: hsa04060","IL17F_IL17RA_IL17RC"
"IL17AF","IL17RA_IL17RC","IL17","Secreted Signaling","PMID: 24813051","IL17AF_IL17RA_IL17RC"
"IL17B","IL17RB","IL17","Secreted Signaling","KEGG: hsa04060","IL17B_IL17RB"
"IL17C","IL17RA_IL17RE","IL17","Secreted Signaling","KEGG: hsa04060","IL17C_IL17RA_IL17RE"
"IL25","IL17RA_IL17RB","IL17","Secreted Signaling","KEGG: hsa04060","IL25_IL17RA_IL17RB"
"IL34","CSF1R","CSF","Secreted Signaling","KEGG: hsa04060","IL34_CSF1R"
"CSF1","CSF1R","CSF","Secreted Signaling","KEGG: hsa04060","CSF1_CSF1R"
"IL16","CD4","IL16","Secreted Signaling","KEGG: hsa04060","IL16_CD4"
"EPO","EPOR","EPO","Secreted Signaling","KEGG: hsa04060","EPO_EPOR"
"GH1","GHR","GH","Secreted Signaling","KEGG: hsa04060","GH1_GHR"
"PRL","PRLR","PRL","Secreted Signaling","KEGG: hsa04060; PMID: 23192981","PRL_PRLR"
"THPO","MPL","THPO","Secreted Signaling","KEGG: hsa04060","THPO_MPL"
"CSF3","CSF3R","CSF3","Secreted Signaling","KEGG: hsa04060","CSF3_CSF3R"
"IFNB1","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNB1_IFNAR1_IFNAR2"
"IFNW1","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNW1_IFNAR1_IFNAR2"
"IFNK","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNK_IFNAR1_IFNAR2"
"IFNE","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNE_IFNAR1_IFNAR2"
"IFNA1","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA1_IFNAR1_IFNAR2"
"IFNA2","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA2_IFNAR1_IFNAR2"
"IFNA4","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA4_IFNAR1_IFNAR2"
"IFNA5","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA5_IFNAR1_IFNAR2"
"IFNA6","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA6_IFNAR1_IFNAR2"
"IFNA7","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA7_IFNAR1_IFNAR2"
"IFNA8","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA8_IFNAR1_IFNAR2"
"IFNA10","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA10_IFNAR1_IFNAR2"
"IFNA13","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA13_IFNAR1_IFNAR2"
"IFNA14","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA14_IFNAR1_IFNAR2"
"IFNA16","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA16_IFNAR1_IFNAR2"
"IFNA17","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA17_IFNAR1_IFNAR2"
"IFNA21","IFNAR1_IFNAR2","IFN-I","Secreted Signaling","KEGG: hsa04060","IFNA21_IFNAR1_IFNAR2"
"IFNG","IFNGR1_IFNGR2","IFN-II","Secreted Signaling","KEGG: hsa04060","IFNG_IFNGR1_IFNGR2"
"TNF","TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","TNF_TNFRSF1A"
"TNF","TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060","TNF_TNFRSF1B"
"LTA","TNFRSF1A","LT","Secreted Signaling","KEGG: hsa04060","LTA_TNFRSF1A"
"LTA","TNFRSF1B","LT","Secreted Signaling","KEGG: hsa04060","LTA_TNFRSF1B"
"LTA","TNFRSF14","LT","Secreted Signaling","KEGG: hsa04060","LTA_TNFRSF14"
"LTa1b2","LTBR","LT","Secreted Signaling","PMID: 24248355","LTa1b2_LTBR"
"TNFSF14","LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060","TNFSF14_LTBR"
"TNFSF14","TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060","TNFSF14_TNFRSF14"
"FASLG","FAS","FASLG","Secreted Signaling","KEGG: hsa04060","FASLG_FAS"
"TNFSF15","TNFRSF25","VEGI","Secreted Signaling","KEGG: hsa04060","TNFSF15_TNFRSF25"
"TNFSF10","TNFRSF10A","TRAIL","Secreted Signaling","KEGG: hsa04060","TNFSF10_TNFRSF10A"
"EDA","EDAR","EDA","Secreted Signaling","KEGG: hsa04060","EDA_EDAR"
"EDA","EDA2R","EDA","Secreted Signaling","KEGG: hsa04060","EDA_EDA2R"
"NGF","NGFR","NGF","Secreted Signaling","KEGG: hsa04060","NGF_NGFR"
"KLK3","NGFR","NGF","Secreted Signaling","KEGG: hsa04060","KLK3_NGFR"
"TNFSF11","TNFRSF11A","RANKL","Secreted Signaling","KEGG: hsa04060","TNFSF11_TNFRSF11A"
"TNFSF11","TNFRSF11B","RANKL","Secreted Signaling","KEGG: hsa04060","TNFSF11_TNFRSF11B"
"TNFSF12","TNFRSF12A","TWEAK","Secreted Signaling","KEGG: hsa04060","TNFSF12_TNFRSF12A"
"CD70","CD27","CD70","Secreted Signaling","KEGG: hsa04060","CD70_CD27"
"TNFSF8","TNFRSF8","CD30","Secreted Signaling","KEGG: hsa04060","TNFSF8_TNFRSF8"
"TNFSF9","TNFRSF9","CD137","Secreted Signaling","KEGG: hsa04060","TNFSF9_TNFRSF9"
"TNFSF4","TNFRSF4","OX40","Secreted Signaling","KEGG: hsa04060","TNFSF4_TNFRSF4"
"TNFSF18","TNFRSF18","GITRL","Secreted Signaling","KEGG: hsa04060","TNFSF18_TNFRSF18"
"TNFSF13","TNFRSF17","APRIL","Secreted Signaling","KEGG: hsa04060","TNFSF13_TNFRSF17"
"TNFSF13","TNFRSF13B","APRIL","Secreted Signaling","KEGG: hsa04060","TNFSF13_TNFRSF13B"
"TNFSF13B","TNFRSF17","BAFF","Secreted Signaling","KEGG: hsa04060","TNFSF13B_TNFRSF17"
"TNFSF13B","TNFRSF13B","BAFF","Secreted Signaling","KEGG: hsa04060","TNFSF13B_TNFRSF13B"
"TNFSF13B","TNFRSF13C","BAFF","Secreted Signaling","KEGG: hsa04060","TNFSF13B_TNFRSF13C"
"CD40LG","ITGA2B_ITGB3","CD40","Secreted Signaling","PMID: 28676852","CD40LG_ITGA2B_ITGB3"
"CD40LG","ITGA5_ITGB1","CD40","Secreted Signaling","PMID: 28676852","CD40LG_ITGA5_ITGB1"
"CD40LG","ITGAM_ITGB2","CD40","Secreted Signaling","PMID: 28676852","CD40LG_ITGAM_ITGB2"
"SPP1","CD44","SPP1","Secreted Signaling","PMID: 21907263","SPP1_CD44"
"SPP1","ITGAV_ITGB3","SPP1","Secreted Signaling","PMID: 21907263","SPP1_ITGAV_ITGB3"
"SPP1","ITGAV_ITGB1","SPP1","Secreted Signaling","PMID: 21907263","SPP1_ITGAV_ITGB1"
"SPP1","ITGAV_ITGB5","SPP1","Secreted Signaling","PMID: 21907263","SPP1_ITGAV_ITGB5"
"SPP1","ITGAV_ITGB6","SPP1","Secreted Signaling","PMID: 21907263","SPP1_ITGAV_ITGB6"
"SPP1","ITGA4_ITGB1","SPP1","Secreted Signaling","PMID: 21907263","SPP1_ITGA4_ITGB1"
"SPP1","ITGA9_ITGB1","SPP1","Secreted Signaling","PMID: 21907263","SPP1_ITGA9_ITGB1"
"SPP1","ITGA8_ITGB1","SPP1","Secreted Signaling","PMID: 21907263","SPP1_ITGA8_ITGB1"
"SPP1","ITGA5_ITGB1","SPP1","Secreted Signaling","PMID: 21907263","SPP1_ITGA5_ITGB1"
"ADIPOQ","ADIPOR1","ADIPONECTIN","Secreted Signaling","PMID: 21284979","ADIPOQ_ADIPOR1"
"ADIPOQ","ADIPOR2","ADIPONECTIN","Secreted Signaling","PMID: 21284979","ADIPOQ_ADIPOR2"
"RETN","TLR4","RESISTIN","Secreted Signaling","PMID: 30809105","RETN_TLR4"
"RETN","CAP1","RESISTIN","Secreted Signaling","PMID: 30809105","RETN_CAP1"
"NAMPT","INSR","VISFATIN","Secreted Signaling","PMID: 28490838","NAMPT_INSR"
"NAMPT","ITGA5_ITGB1","VISFATIN","Secreted Signaling","PMID: 28490838","NAMPT_ITGA5_ITGB1"
"ANGPTL1","ITGA1_ITGB1","ANGPTL","Secreted Signaling","PMID: 24478758","ANGPTL1_ITGA1_ITGB1"
"ANGPTL2","ITGA5_ITGB1","ANGPTL","Secreted Signaling","PMID: 24478758","ANGPTL2_ITGA5_ITGB1"
"ANGPTL2","TLR4","ANGPTL","Secreted Signaling","PMID: 24478758","ANGPTL2_TLR4"
"ANGPTL2","LILRB3","ANGPTL","Secreted Signaling","PMID: 24478758","ANGPTL2_LILRB3"
"ANGPTL1","LILRB3","ANGPTL","Secreted Signaling","PMID: 24478758","ANGPTL1_LILRB3"
"ANGPTL7","LILRB3","ANGPTL","Secreted Signaling","PMID: 24478758","ANGPTL7_LILRB3"
"ANGPTL4","ITGA5_ITGB1","ANGPTL","Secreted Signaling","PMID: 30049845","ANGPTL4_ITGA5_ITGB1"
"ANGPTL4","ITGAV_ITGB3","ANGPTL","Secreted Signaling","PMID: 30049845","ANGPTL4_ITGAV_ITGB3"
"ANGPTL4","CDH5","ANGPTL","Secreted Signaling","PMID: 30049845","ANGPTL4_CDH5"
"ANGPTL4","CDH11","ANGPTL","Secreted Signaling","PMID: 30049845","ANGPTL4_CDH11"
"ANGPTL4","SDC1","ANGPTL","Secreted Signaling","PMID: 29017031","ANGPTL4_SDC1"
"ANGPTL4","SDC2","ANGPTL","Secreted Signaling","PMID: 29017031","ANGPTL4_SDC2"
"ANGPTL4","SDC3","ANGPTL","Secreted Signaling","PMID: 29017031","ANGPTL4_SDC3"
"ANGPTL4","SDC4","ANGPTL","Secreted Signaling","PMID: 29017031","ANGPTL4_SDC4"
"ANGPTL3","ITGAV_ITGB3","ANGPTL","Secreted Signaling","PMID: 11877390","ANGPTL3_ITGAV_ITGB3"
"ANGPT1","TEK","ANGPT","Secreted Signaling","PMID: 20651738","ANGPT1_TEK"
"ANGPT2","TEK","ANGPT","Secreted Signaling","PMID: 20651738","ANGPT2_TEK"
"ANGPT2","ITGA5_ITGB1","ANGPT","Secreted Signaling","PMID: 20651738; PMID: 25635707","ANGPT2_ITGA5_ITGB1"
"MDK","SDC1","MK","Secreted Signaling","PMID: 28356350","MDK_SDC1"
"MDK","SDC2","MK","Secreted Signaling","PMID: 28356350","MDK_SDC2"
"MDK","SDC4","MK","Secreted Signaling","PMID: 28356350","MDK_SDC4"
"MDK","PTPRZ1","MK","Secreted Signaling","PMID: 28356350","MDK_PTPRZ1"
"MDK","ITGA4_ITGB1","MK","Secreted Signaling","PMID: 28356350","MDK_ITGA4_ITGB1"
"MDK","ITGA6_ITGB1","MK","Secreted Signaling","PMID: 28356350","MDK_ITGA6_ITGB1"
"MDK","LRP1","MK","Secreted Signaling","PMID: 28356350","MDK_LRP1"
"MDK","NCL","MK","Secreted Signaling","PMID: 28356350","MDK_NCL"
"MDK","ALK","MK","Secreted Signaling","PMID: 19459784","MDK_ALK"
"PTN","PTPRZ1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","PTN_PTPRZ1"
"PTN","SDC1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","PTN_SDC1"
"PTN","SDC2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","PTN_SDC2"
"PTN","SDC3","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","PTN_SDC3"
"PTN","SDC4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","PTN_SDC4"
"PTN","ITGAV_ITGB3","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","PTN_ITGAV_ITGB3"
"PTN","NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","PTN_NCL"
"PTN","ALK","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911","PTN_ALK"
"POSTN","ITGAV_ITGB3","PERIOSTIN","Secreted Signaling","PMID: 26721738","POSTN_ITGAV_ITGB3"
"POSTN","ITGAV_ITGB5","PERIOSTIN","Secreted Signaling","PMID: 26721738","POSTN_ITGAV_ITGB5"
"AGT","AGTR1","AGT","Secreted Signaling","KEGG: hsa04080","AGT_AGTR1"
"GRP","GRPR","GPR","Secreted Signaling","KEGG: hsa04080","GRP_GRPR"
"NMB","NMBR","GPR","Secreted Signaling","KEGG: hsa04080","NMB_NMBR"
"KNG1","BDKRB1","BRADYKININ","Secreted Signaling","KEGG: hsa04080","KNG1_BDKRB1"
"KNG1","BDKRB2","BRADYKININ","Secreted Signaling","KEGG: hsa04080","KNG1_BDKRB2"
"C3","C3AR1","COMPLEMENT","Secreted Signaling","KEGG: hsa04080","C3_C3AR1"
"C3","CR2","COMPLEMENT","Secreted Signaling","PMID: 16234578","C3_CR2"
"C3","ITGAM_ITGB2","COMPLEMENT","Secreted Signaling","PMID: 16234578","C3_ITGAM_ITGB2"
"C3","ITGAX_ITGB2","COMPLEMENT","Secreted Signaling","PMID: 16234578","C3_ITGAX_ITGB2"
"C4A","C3AR1","COMPLEMENT","Secreted Signaling","PMID: 16234578","C4A_C3AR1"
"C4A","CR2","COMPLEMENT","Secreted Signaling","PMID: 16234578","C4A_CR2"
"C5","C5AR1","COMPLEMENT","Secreted Signaling","KEGG: hsa04080","C5_C5AR1"
"CCK","CCKAR","CCK","Secreted Signaling","KEGG: hsa04080","CCK_CCKAR"
"CCK","CCKBR","CCK","Secreted Signaling","KEGG: hsa04080","CCK_CCKBR"
"EDN1","EDNRA","EDN","Secreted Signaling","KEGG: hsa04080","EDN1_EDNRA"
"EDN2","EDNRA","EDN","Secreted Signaling","KEGG: hsa04080","EDN2_EDNRA"
"EDN3","EDNRA","EDN","Secreted Signaling","KEGG: hsa04080","EDN3_EDNRA"
"EDN1","EDNRB","EDN","Secreted Signaling","KEGG: hsa04080","EDN1_EDNRB"
"EDN2","EDNRB","EDN","Secreted Signaling","KEGG: hsa04080","EDN2_EDNRB"
"EDN3","EDNRB","EDN","Secreted Signaling","KEGG: hsa04080","EDN3_EDNRB"
"GAL","GALR1","GALANIN","Secreted Signaling","KEGG: hsa04080","GAL_GALR1"
"GAL","GALR2","GALANIN","Secreted Signaling","KEGG: hsa04080","GAL_GALR2"
"GAL","GALR3","GALANIN","Secreted Signaling","KEGG: hsa04080","GAL_GALR3"
"GALP","GALR1","GALANIN","Secreted Signaling","PMID: 23233848","GALP_GALR1"
"GALP","GALR2","GALANIN","Secreted Signaling","PMID: 23233848","GALP_GALR2"
"GHRL","GHSR","GHRELIN","Secreted Signaling","KEGG: hsa04080; PMID: 29233536","GHRL_GHSR"
"KISS1","KISS1R","KISS1","Secreted Signaling","KEGG: hsa04080","KISS1_KISS1R"
"POMC","MC1R","MELANOCORTIN","Secreted Signaling","KEGG: hsa04080","POMC_MC1R"
"POMC","MC2R","MELANOCORTIN","Secreted Signaling","KEGG: hsa04080","POMC_MC2R"
"POMC","MC3R","MELANOCORTIN","Secreted Signaling","KEGG: hsa04080; PMID: 11024027","POMC_MC3R"
"POMC","MC4R","MELANOCORTIN","Secreted Signaling","KEGG: hsa04080; PMID: 11024027","POMC_MC4R"
"POMC","MC5R","MELANOCORTIN","Secreted Signaling","KEGG: hsa04080","POMC_MC5R"
"NMU","NMUR1","NMU","Secreted Signaling","KEGG: hsa04080","NMU_NMUR1"
"NMU","NMUR2","NMU","Secreted Signaling","KEGG: hsa04080","NMU_NMUR2"
"NMS","NMUR1","NMU","Secreted Signaling","PMID: 29288685","NMS_NMUR1"
"NMS","NMUR2","NMU","Secreted Signaling","PMID: 29288685","NMS_NMUR2"
"NPFF","NPFFR1","NPFF","Secreted Signaling","KEGG: hsa04080","NPFF_NPFFR1"
"NPFF","NPFFR2","NPFF","Secreted Signaling","KEGG: hsa04080","NPFF_NPFFR2"
"NPY","NPY1R","NPY","Secreted Signaling","KEGG: hsa04080","NPY_NPY1R"
"NPY","NPY2R","NPY","Secreted Signaling","KEGG: hsa04080","NPY_NPY2R"
"NPY","NPY4R","NPY","Secreted Signaling","KEGG: hsa04080","NPY_NPY4R"
"NPY","NPY5R","NPY","Secreted Signaling","KEGG: hsa04080","NPY_NPY5R"
"NPY","NPY6R","NPY","Secreted Signaling","KEGG: hsa04080","NPY_NPY6R"
"NPY","GPR83","NPY","Secreted Signaling","KEGG: hsa04080","NPY_GPR83"
"PPY","NPY1R","NPY","Secreted Signaling","KEGG: hsa04080","PPY_NPY1R"
"PPY","NPY2R","NPY","Secreted Signaling","KEGG: hsa04080","PPY_NPY2R"
"PPY","NPY4R","NPY","Secreted Signaling","KEGG: hsa04080","PPY_NPY4R"
"PPY","NPY5R","NPY","Secreted Signaling","KEGG: hsa04080","PPY_NPY5R"
"PPY","NPY6R","NPY","Secreted Signaling","KEGG: hsa04080","PPY_NPY6R"
"PPY","GPR83","NPY","Secreted Signaling","KEGG: hsa04080","PPY_GPR83"
"PYY","NPY1R","NPY","Secreted Signaling","KEGG: hsa04080","PYY_NPY1R"
"PYY","NPY2R","NPY","Secreted Signaling","KEGG: hsa04080","PYY_NPY2R"
