source,target,ligand,receptor,ligand_expression,receptor_expression,communication_score,attn_score,p_value,pathway_name,annotation,evidence
Microglia/Macrophages,Endothelial,VEGFC,FLT4,0.0,0.373169869184494,0.759942352771759,0.05170392176929723,0.0,VEGF,Secreted Signaling,KEGG: hsa04370; PMID: 16633338
Microglia/Macrophages,Endothelial,VEGFC,KDR,0.0,0.019145607948303223,0.759942352771759,0.05170392176929723,0.0,VEGF,Secreted Signaling,KEGG: hsa04370; PMID: 16633338
Microglia/Macrophages,Endothelial,PGF,FLT1,0.0,0.004324591252952814,0.759942352771759,0.05170392176929723,0.0,VEGF,Secreted Signaling,KEGG: hsa04370; PMID: 16633338
Microglia/Macrophages,Endothelial,IGF1,IGF1R,0.32571908831596375,0.30709904432296753,0.759942352771759,0.05170392176929723,0.0,IGF,Secreted Signaling,PMID: 14604834
Microglia/Macrophages,Endothelial,CCL5,CCR1,0.012486291117966175,0.13760532438755035,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL3,CCR1,0.0031292387284338474,0.13760532438755035,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL3L1,CCR1,0.0,0.13760532438755035,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL8,CCR1,0.0,0.13760532438755035,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL7,CCR1,0.04294363409280777,0.13760532438755035,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL13,CCR1,0.7155171632766724,0.13760532438755035,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL14,CCR1,0.2903991639614105,0.13760532438755035,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL15,CCR1,0.002391996793448925,0.13760532438755035,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL16,CCR1,0.0,0.13760532438755035,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL23,CCR1,0.04345891624689102,0.13760532438755035,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL8,CCR2,0.0,0.44367876648902893,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL7,CCR2,0.04294363409280777,0.44367876648902893,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL2,CCR2,0.0011288600508123636,0.44367876648902893,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL27,CCR2,1.8204381465911865,0.44367876648902893,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL5,CCR3,0.012486291117966175,0.0011235196143388748,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL7,CCR3,0.04294363409280777,0.0011235196143388748,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL26,CCR3,0.09431534260511398,0.0011235196143388748,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL28,CCR3,0.08577018976211548,0.0011235196143388748,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL27,CCR3,1.8204381465911865,0.0011235196143388748,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL4,CCR5,0.5069385766983032,0.016135165467858315,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL5,CCR5,0.012486291117966175,0.016135165467858315,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL3,CCR5,0.0031292387284338474,0.016135165467858315,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL20,CCR6,2.4552979469299316,0.4271244406700134,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL19,CCR7,0.0,0.01714637503027916,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL21,CCR7,0.1298496127128601,0.01714637503027916,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL19,ACKR4,0.0,0.00888337567448616,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL21,ACKR4,0.1298496127128601,0.00888337567448616,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL25,ACKR4,0.017565742135047913,0.00888337567448616,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL28,CCR10,0.08577018976211548,0.07320597767829895,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL27,CCR10,1.8204381465911865,0.07320597767829895,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CCL13,ACKR4,0.7155171632766724,0.00888337567448616,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL8,ACKR4,0.0,0.00888337567448616,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL2,ACKR1,0.0011288600508123636,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL5,ACKR1,0.012486291117966175,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL8,ACKR1,0.0,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL13,ACKR1,0.7155171632766724,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL14,ACKR1,0.2903991639614105,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL16,ACKR1,0.0,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL18,ACKR1,0.004765545949339867,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CXCL1,ACKR1,0.0,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CXCL2,ACKR1,0.06352580338716507,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CXCL3,ACKR1,0.038204438984394073,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CXCL5,ACKR1,0.14248068630695343,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CXCL6,ACKR1,0.007783744018524885,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CXCL8,ACKR1,0.11533038318157196,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CXCL9,ACKR1,0.06371035426855087,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CXCL10,ACKR1,0.17333848774433136,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CXCL11,ACKR1,0.0,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CXCL13,ACKR1,0.04852144792675972,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL2,ACKR2,0.0011288600508123636,0.0009563592029735446,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL3,ACKR2,0.0031292387284338474,0.0009563592029735446,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL3L1,ACKR2,0.0,0.0009563592029735446,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL4,ACKR2,0.5069385766983032,0.0009563592029735446,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL5,ACKR2,0.012486291117966175,0.0009563592029735446,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL7,ACKR2,0.04294363409280777,0.0009563592029735446,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL8,ACKR2,0.0,0.0009563592029735446,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL7,ACKR1,0.04294363409280777,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL13,ACKR2,0.7155171632766724,0.0009563592029735446,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL22,ACKR2,0.12039247155189514,0.0009563592029735446,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL26,ACKR2,0.09431534260511398,0.0009563592029735446,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL17,ACKR1,0.23554068803787231,0.09889490157365799,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL14,ACKR2,0.2903991639614105,0.0009563592029735446,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CCL17,ACKR2,0.23554068803787231,0.0009563592029735446,0.759942352771759,0.05170392176929723,0.0,CCL,Secreted Signaling,PMID: 26740381
Microglia/Macrophages,Endothelial,CXCL1,CXCR2,0.0,0.03544813022017479,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CXCL2,CXCR2,0.06352580338716507,0.03544813022017479,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CXCL3,CXCR2,0.038204438984394073,0.03544813022017479,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CXCL5,CXCR2,0.14248068630695343,0.03544813022017479,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CXCL6,CXCR2,0.007783744018524885,0.03544813022017479,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CXCL8,CXCR2,0.11533038318157196,0.03544813022017479,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,PPBP,CXCR2,0.0,0.03544813022017479,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CXCL12,CXCR4,0.001144303590990603,0.032653555274009705,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CXCL11,ACKR3,0.0,1.0066806077957153,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CXCL12,ACKR3,0.001144303590990603,1.0066806077957153,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CXCL13,CXCR5,0.04852144792675972,0.15806645154953003,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CXCL16,CXCR6,0.014516494236886501,0.0011824134271591902,0.759942352771759,0.05170392176929723,0.0,CXCL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,MIF,ACKR3,0.34441301226615906,1.0066806077957153,0.759942352771759,0.05170392176929723,0.0,MIF,Secreted Signaling,PMID: 26175090
Microglia/Macrophages,Endothelial,CX3CL1,CX3CR1,0.5659404397010803,0.3564384877681732,0.759942352771759,0.05170392176929723,0.0,CX3C,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,XCL1,XCR1,0.002065348671749234,0.016046661883592606,0.759942352771759,0.05170392176929723,0.0,XCR,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,XCL2,XCR1,0.473442941904068,0.016046661883592606,0.759942352771759,0.05170392176929723,0.0,XCR,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,IL4,IL4R,0.005218266509473324,0.0,0.759942352771759,0.05170392176929723,0.0,IL4,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,IL1A,IL1R2,0.27553659677505493,0.2896842360496521,0.759942352771759,0.05170392176929723,0.0,IL1,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,IL1B,IL1R2,0.02444279007613659,0.2896842360496521,0.759942352771759,0.05170392176929723,0.0,IL1,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,IL17B,IL17RB,0.16655024886131287,0.026844369247555733,0.759942352771759,0.05170392176929723,0.0,IL17,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,IL34,CSF1R,0.0,0.011255640536546707,0.759942352771759,0.05170392176929723,0.0,CSF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CSF1,CSF1R,0.0929836630821228,0.011255640536546707,0.759942352771759,0.05170392176929723,0.0,CSF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,IL16,CD4,0.029459642246365547,0.014529915526509285,0.759942352771759,0.05170392176929723,0.0,IL16,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,EPO,EPOR,0.026897281408309937,0.011488933116197586,0.759942352771759,0.05170392176929723,0.0,EPO,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,GH1,GHR,0.12009554356336594,0.006226749625056982,0.759942352771759,0.05170392176929723,0.0,GH,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CSF3,CSF3R,0.23436792194843292,0.18369390070438385,0.759942352771759,0.05170392176929723,0.0,CSF3,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNF,TNFRSF1A,0.0006035143742337823,0.1704092174768448,0.759942352771759,0.05170392176929723,0.0,TNF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNF,TNFRSF1B,0.0006035143742337823,0.3373284339904785,0.759942352771759,0.05170392176929723,0.0,TNF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,LTA,TNFRSF1A,0.19993248581886292,0.1704092174768448,0.759942352771759,0.05170392176929723,0.0,LT,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,LTA,TNFRSF1B,0.19993248581886292,0.3373284339904785,0.759942352771759,0.05170392176929723,0.0,LT,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,LTA,TNFRSF14,0.19993248581886292,0.05496889725327492,0.759942352771759,0.05170392176929723,0.0,LT,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF14,LTBR,0.17710772156715393,0.0009835063247010112,0.759942352771759,0.05170392176929723,0.0,LIGHT,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF14,TNFRSF14,0.17710772156715393,0.05496889725327492,0.759942352771759,0.05170392176929723,0.0,LIGHT,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF15,TNFRSF25,0.04290253669023514,0.20465464890003204,0.759942352771759,0.05170392176929723,0.0,VEGI,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF10,TNFRSF10A,0.06953958421945572,0.10167339444160461,0.759942352771759,0.05170392176929723,0.0,TRAIL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,NGF,NGFR,0.0,0.023351432755589485,0.759942352771759,0.05170392176929723,0.0,NGF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,KLK3,NGFR,0.32495051622390747,0.023351432755589485,0.759942352771759,0.05170392176929723,0.0,NGF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF11,TNFRSF11A,0.3884751796722412,0.0,0.759942352771759,0.05170392176929723,0.0,RANKL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF11,TNFRSF11B,0.3884751796722412,0.0,0.759942352771759,0.05170392176929723,0.0,RANKL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF12,TNFRSF12A,0.851186215877533,0.29095667600631714,0.759942352771759,0.05170392176929723,0.0,TWEAK,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,CD70,CD27,0.37666627764701843,0.008375012315809727,0.759942352771759,0.05170392176929723,0.0,CD70,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF8,TNFRSF8,0.0497111938893795,0.001313115586526692,0.759942352771759,0.05170392176929723,0.0,CD30,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF9,TNFRSF9,0.03693169727921486,0.0,0.759942352771759,0.05170392176929723,0.0,CD137,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF4,TNFRSF4,0.03443244472146034,1.422080636024475,0.759942352771759,0.05170392176929723,0.0,OX40,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF18,TNFRSF18,0.0,0.1746583878993988,0.759942352771759,0.05170392176929723,0.0,GITRL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF13,TNFRSF17,0.1579296588897705,0.055181197822093964,0.759942352771759,0.05170392176929723,0.0,APRIL,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,TNFSF13B,TNFRSF17,0.18805523216724396,0.055181197822093964,0.759942352771759,0.05170392176929723,0.0,BAFF,Secreted Signaling,KEGG: hsa04060
Microglia/Macrophages,Endothelial,SPP1,CD44,0.15054111182689667,0.12528222799301147,0.759942352771759,0.05170392176929723,0.0,SPP1,Secreted Signaling,PMID: 21907263
Microglia/Macrophages,Endothelial,RETN,TLR4,0.0009142039343714714,0.014782375656068325,0.759942352771759,0.05170392176929723,0.0,RESISTIN,Secreted Signaling,PMID: 30809105
Microglia/Macrophages,Endothelial,RETN,CAP1,0.0009142039343714714,0.04188070818781853,0.759942352771759,0.05170392176929723,0.0,RESISTIN,Secreted Signaling,PMID: 30809105
Microglia/Macrophages,Endothelial,NAMPT,INSR,0.008489193394780159,0.03325289115309715,0.759942352771759,0.05170392176929723,0.0,VISFATIN,Secreted Signaling,PMID: 28490838
Microglia/Macrophages,Endothelial,ANGPTL2,TLR4,0.04505309835076332,0.014782375656068325,0.759942352771759,0.05170392176929723,0.0,ANGPTL,Secreted Signaling,PMID: 24478758
Microglia/Macrophages,Endothelial,ANGPTL2,LILRB3,0.04505309835076332,0.0034937094897031784,0.759942352771759,0.05170392176929723,0.0,ANGPTL,Secreted Signaling,PMID: 24478758
Microglia/Macrophages,Endothelial,ANGPTL1,LILRB3,0.09308339655399323,0.0034937094897031784,0.759942352771759,0.05170392176929723,0.0,ANGPTL,Secreted Signaling,PMID: 24478758
Microglia/Macrophages,Endothelial,ANGPTL4,CDH5,0.04021444544196129,0.22595112025737762,0.759942352771759,0.05170392176929723,0.0,ANGPTL,Secreted Signaling,PMID: 30049845
Microglia/Macrophages,Endothelial,ANGPTL4,CDH11,0.04021444544196129,0.1553732007741928,0.759942352771759,0.05170392176929723,0.0,ANGPTL,Secreted Signaling,PMID: 30049845
Microglia/Macrophages,Endothelial,ANGPTL4,SDC1,0.04021444544196129,0.16500143706798553,0.759942352771759,0.05170392176929723,0.0,ANGPTL,Secreted Signaling,PMID: 29017031
Microglia/Macrophages,Endothelial,ANGPTL4,SDC2,0.04021444544196129,0.07065193355083466,0.759942352771759,0.05170392176929723,0.0,ANGPTL,Secreted Signaling,PMID: 29017031
Microglia/Macrophages,Endothelial,ANGPTL4,SDC3,0.04021444544196129,0.8129375576972961,0.759942352771759,0.05170392176929723,0.0,ANGPTL,Secreted Signaling,PMID: 29017031
Microglia/Macrophages,Endothelial,ANGPTL4,SDC4,0.04021444544196129,0.0608808659017086,0.759942352771759,0.05170392176929723,0.0,ANGPTL,Secreted Signaling,PMID: 29017031
Microglia/Macrophages,Endothelial,ANGPT2,TEK,0.0013414310524240136,0.0,0.759942352771759,0.05170392176929723,0.0,ANGPT,Secreted Signaling,PMID: 20651738
Microglia/Macrophages,Endothelial,MDK,SDC1,0.15193916857242584,0.16500143706798553,0.759942352771759,0.05170392176929723,0.0,MK,Secreted Signaling,PMID: 28356350
Microglia/Macrophages,Endothelial,MDK,SDC2,0.15193916857242584,0.07065193355083466,0.759942352771759,0.05170392176929723,0.0,MK,Secreted Signaling,PMID: 28356350
Microglia/Macrophages,Endothelial,MDK,SDC4,0.15193916857242584,0.0608808659017086,0.759942352771759,0.05170392176929723,0.0,MK,Secreted Signaling,PMID: 28356350
Microglia/Macrophages,Endothelial,MDK,PTPRZ1,0.15193916857242584,0.002633356489241123,0.759942352771759,0.05170392176929723,0.0,MK,Secreted Signaling,PMID: 28356350
Microglia/Macrophages,Endothelial,MDK,LRP1,0.15193916857242584,0.1439114362001419,0.759942352771759,0.05170392176929723,0.0,MK,Secreted Signaling,PMID: 28356350
Microglia/Macrophages,Endothelial,MDK,NCL,0.15193916857242584,0.0652492418885231,0.759942352771759,0.05170392176929723,0.0,MK,Secreted Signaling,PMID: 28356350
Microglia/Macrophages,Endothelial,MDK,ALK,0.15193916857242584,0.014314904808998108,0.759942352771759,0.05170392176929723,0.0,MK,Secreted Signaling,PMID: 19459784
Microglia/Macrophages,Endothelial,PTN,PTPRZ1,0.059049177914857864,0.002633356489241123,0.759942352771759,0.05170392176929723,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Endothelial,PTN,SDC1,0.059049177914857864,0.16500143706798553,0.759942352771759,0.05170392176929723,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Endothelial,PTN,SDC2,0.059049177914857864,0.07065193355083466,0.759942352771759,0.05170392176929723,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Endothelial,PTN,SDC3,0.059049177914857864,0.8129375576972961,0.759942352771759,0.05170392176929723,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Endothelial,PTN,SDC4,0.059049177914857864,0.0608808659017086,0.759942352771759,0.05170392176929723,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Endothelial,PTN,NCL,0.059049177914857864,0.0652492418885231,0.759942352771759,0.05170392176929723,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Endothelial,PTN,ALK,0.059049177914857864,0.014314904808998108,0.759942352771759,0.05170392176929723,0.0,PTN,Secreted Signaling,PMID: 28356350; PMID: 25620911
Microglia/Macrophages,Endothelial,AGT,AGTR1,0.4071372449398041,0.3050527274608612,0.759942352771759,0.05170392176929723,0.0,AGT,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Endothelial,C3,C3AR1,0.0,0.2284201830625534,0.759942352771759,0.05170392176929723,0.0,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Endothelial,C3,CR2,0.0,0.080873504281044,0.759942352771759,0.05170392176929723,0.0,COMPLEMENT,Secreted Signaling,PMID: 16234578
Microglia/Macrophages,Endothelial,C4A,C3AR1,0.0021800489630550146,0.2284201830625534,0.759942352771759,0.05170392176929723,0.0,COMPLEMENT,Secreted Signaling,PMID: 16234578
Microglia/Macrophages,Endothelial,C4A,CR2,0.0021800489630550146,0.080873504281044,0.759942352771759,0.05170392176929723,0.0,COMPLEMENT,Secreted Signaling,PMID: 16234578
Microglia/Macrophages,Endothelial,C5,C5AR1,0.2294979840517044,1.1317843198776245,0.759942352771759,0.05170392176929723,0.0,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Endothelial,CCK,CCKBR,0.2866988778114319,0.468009889125824,0.759942352771759,0.05170392176929723,0.0,CCK,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Endothelial,EDN1,EDNRA,0.006436918396502733,0.0049724518321454525,0.759942352771759,0.05170392176929723,0.0,EDN,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Endothelial,EDN2,EDNRA,0.1830570101737976,0.0049724518321454525,0.759942352771759,0.05170392176929723,0.0,EDN,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Endothelial,EDN3,EDNRA,0.16216568648815155,0.0049724518321454525,0.759942352771759,0.05170392176929723,0.0,EDN,Secreted Signaling,KEGG: hsa04080
Microglia/Macrophages,Endothelial,EDN1,EDNRB,0.006436918396502733,0.16185948252677917,0.759942352771759,0.05170392176929723,0.0,EDN,Secreted Signaling,KEGG: hsa04080
